,Unnamed: 0,post_datetime,post_title_link,post_title_text,post_hood,detail_body,Completed,pay_from_post,pay_rate
812,812,2022-08-31T21:18:06.000Z,https://boston.craigslist.org/gbs/cpg/7528375481.html,Earn $150 | Product feedback for tech startup,boston/cambridge/brookline,,True,150.0,lump
813,813,2022-08-31T20:33:26.000Z,https://boston.craigslist.org/gbs/wrg/7528356199.html,Story Analyst/Script Coverage Services Available,boston/cambridge/brookline,,True,205.0,lump
814,814,2022-08-31T19:44:25.000Z,https://boston.craigslist.org/gbs/evg/7528333492.html,Wedding Photographers Wanted!!!,Boston,,True,50.0,hourly
815,815,2022-08-31T19:18:10.000Z,https://boston.craigslist.org/bmw/cpg/7528321230.html,Data Entry Sat/Sun/Mon - any two days,Natick,,True,16.0,hourly
816,816,2022-08-31T18:41:50.000Z,https://boston.craigslist.org/sob/lbg/7528303589.html,Pizza 🍕 cook,Weymouth,,True,17.0,lump
817,817,2022-08-31T17:49:37.000Z,https://boston.craigslist.org/nos/dmg/7528277199.html,Surrogates Earn $50-70k+🌺Great 2nd Job🌺$500 application BONUS,"Boston (North Shore), MA",,True,275.0,lump
818,818,2022-08-31T17:48:05.000Z,https://boston.craigslist.org/nwb/crg/7528276431.html,People Who Are Prescribed Opioids Needed For a Virtual Research Study!,Syracuse,,True,160.0,lump
819,819,2022-08-31T17:36:08.000Z,https://boston.craigslist.org/sob/cpg/7528270704.html,Customer Service Associate (Full-Time) (Remote),south shore,,True,15.0,hourly
820,820,2022-08-31T15:17:52.000Z,https://boston.craigslist.org/gbs/dmg/7528202200.html,Referrals Needed,Boston,,True,550.0,lump
821,821,2022-08-31T15:01:18.000Z,https://boston.craigslist.org/gbs/cpg/7528194021.html,Online Coding Instructor,boston/cambridge/brookline,,True,20.0,hourly
822,822,2022-08-31T14:57:10.000Z,https://boston.craigslist.org/gbs/lbg/7528191919.html,Puls Repair Technician (Make Your Own Schedule!) 🧰🔧 📅,02148,,True,3.0,weekly
823,823,2022-08-31T14:00:06.000Z,https://boston.craigslist.org/gbs/lbg/7528167708.html,Do you have posttraumatic stress disorder (PTSD)?,McLean Hospital,,True,320.0,lump
824,824,2022-08-31T13:49:41.000Z,https://boston.craigslist.org/gbs/lbg/7528163904.html,Seeking a problem-solving electrician,Brookline,,True,,hourly
825,825,2022-08-31T13:29:15.000Z,https://boston.craigslist.org/gbs/dmg/7528156658.html,Sewer/Tailor/Seamstress needed alterations for NYFW,boston,,True,25.0,hourly
826,826,2022-08-31T11:44:28.000Z,https://boston.craigslist.org/gbs/lbg/7528130579.html,Moving Co. Needs Experienced Mover ASAP,Malden or Cambridge,,True,62.5,hourly
827,827,2022-08-31T11:41:14.000Z,https://boston.craigslist.org/sob/tlg/7528130005.html,Mature female models wanted for photo shoot,Plymouth,,True,75.0,lump
828,828,2022-08-31T11:16:36.000Z,https://boston.craigslist.org/gbs/lbg/7528126399.html,Professional Painter,Braintree ma,,True,27.5,lump
829,829,2022-08-31T05:05:47.000Z,https://boston.craigslist.org/bmw/dmg/7528099982.html,Focus Group for Portuguese Immigrants & Descendants on Soft Drinks,"Boston, MA",,True,150.0,lump
830,830,2022-08-31T03:00:51.000Z,https://boston.craigslist.org/gbs/lbg/7528080727.html,"painters and movers needed on 8/31, 9/1 and 9/6",Melrose,,True,27.5,hourly
831,831,2022-08-31T01:49:42.000Z,https://boston.craigslist.org/nwb/lbg/7528064499.html,DRYWALL AND CARPENTRY 8/31 AND 9/1,East Derry,,True,21.5,lump
832,832,2022-08-31T01:27:20.000Z,https://boston.craigslist.org/nos/lbg/7528058734.html,Professional Painters Wanted,North Shore,,True,27.5,hourly
833,833,2022-08-31T01:02:46.000Z,https://boston.craigslist.org/bmw/lbg/7528052093.html,Help w/ misc. yard work,Lincoln MA,,True,17.0,hourly
834,834,2022-08-30T23:28:01.000Z,https://boston.craigslist.org/bmw/lbg/7528021725.html,"moving help needed, I will provide transportation if near by",Ashland,,True,20.0,hourly
835,835,2022-08-30T23:19:17.000Z,https://boston.craigslist.org/gbs/tlg/7528018729.html,Dancers for Birthday party with 13 year olds fun,Boston/ Andover,,True,150.0,hourly
836,836,2022-08-30T22:38:35.000Z,https://boston.craigslist.org/gbs/tlg/7528003438.html,CASTING CALL: WILL YOUR FIANCÉ BE GOING TO JAIL SOON?,boston/cambridge/brookline,,True,,lump
837,837,2022-08-30T22:23:52.000Z,https://boston.craigslist.org/sob/lbg/7527997970.html,Painting main floor and loft,Foxboro,,True,,lump
838,838,2022-08-30T22:22:33.000Z,https://boston.craigslist.org/gbs/evg/7527997529.html,"Mobile Truck Sign Drivers-$160/Day - Dedham, MA 02026",Dedham,,True,160.0,daily
839,839,2022-08-30T22:21:44.000Z,https://boston.craigslist.org/gbs/lbg/7527997214.html,"Pickup Truck Sign Drivers-$160/Day - Somerville, MA 02145",Somerville,,True,160.0,daily
840,840,2022-08-30T22:21:44.000Z,https://boston.craigslist.org/gbs/lbg/7527997214.html,"Pickup Truck Sign Drivers-$160/Day - Somerville, MA 02145",Somerville,,True,160.0,daily
841,841,2022-08-30T22:21:21.000Z,https://boston.craigslist.org/gbs/evg/7527997066.html,"Sign Walkers / Wavers-$18/hr - Somerville, MA 02145",Somerville,,True,18.0,hourly
842,842,2022-08-30T21:45:03.000Z,https://boston.craigslist.org/gbs/evg/7527982248.html,"roduct Demonstrator Brand Ambassador - $25/HR Boston, MA Market","Boston, MA Market",,True,25.0,hourly
843,843,2022-08-30T21:37:18.000Z,https://boston.craigslist.org/gbs/tlg/7527979193.html,Female athlete/model needed for content for a fitness app / remote ok,Boston,,True,65.0,hourly
844,844,2022-08-30T21:01:27.000Z,https://boston.craigslist.org/gbs/evg/7527963722.html,"Choose your Catering Shifts. Make up to $25/hr, get paid fast!",boston/cambridge/brookline,,True,25.0,hourly
845,845,2022-08-30T19:47:42.000Z,https://boston.craigslist.org/gbs/lbg/7527929378.html,French Wine Delivery Person,Arlington area,,True,541.6666666666666,hourly
846,846,2022-08-30T18:02:43.000Z,https://boston.craigslist.org/bmw/dmg/7527877569.html,Household Help needed,Bedford,,True,,hourly
847,847,2022-08-30T17:31:11.000Z,https://boston.craigslist.org/nwb/lbg/7527861333.html,labor help *** URGENT ***,Lowell,,True,20.0,hourly
848,848,2022-08-30T17:04:22.000Z,https://boston.craigslist.org/gbs/evg/7527846938.html,Freelance Videographer Needed for 12/17/2022,boston/cambridge/brookline,,True,,lump
849,849,2022-08-30T16:38:45.000Z,https://boston.craigslist.org/gbs/tlg/7527833440.html,HELP PROMOTE MY UNIQUE SONG AND GET PAID!,Boston,,True,,hourly
850,850,2022-08-30T16:34:37.000Z,https://boston.craigslist.org/sob/lbg/7527831323.html,Need to get our decks repaired.,Rockland,,True,,lump
851,851,2022-08-30T16:31:08.000Z,https://boston.craigslist.org/gbs/tlg/7527829463.html,Looking for a dj,Waltham,,True,,daily
852,852,2022-08-30T16:29:30.000Z,https://boston.craigslist.org/gbs/evg/7527828611.html,"The most fun work at live events! 50,400 real jobs, $20-$40 per hr",Greater Boston area,,True,30.0,hourly
853,853,2022-08-30T15:36:27.000Z,https://boston.craigslist.org/gbs/lbg/7527801534.html,Need help moving 9/1 or 9/2,Medford,,True,100.0,hourly
854,854,2022-08-30T15:18:21.000Z,https://boston.craigslist.org/sob/lbg/7527792627.html,1 Mover needed In Quincy ASAP,Quincy,,True,30.0,hourly
855,855,2022-08-30T15:05:59.000Z,https://boston.craigslist.org/nos/crg/7527786830.html,BOSTON 2ND SHOOTER WEDDING 9.24.22,BOSTON,,True,35.0,lump
856,856,2022-08-30T14:48:07.000Z,https://boston.craigslist.org/bmw/lbg/7527778271.html,Painter $30/hr,Natick,,True,30.0,hourly
857,857,2022-08-30T14:33:17.000Z,https://boston.craigslist.org/bmw/lbg/7527771603.html,tile 2 bathrooms for remodel,waltham,,True,,hourly
858,858,2022-08-30T14:30:47.000Z,https://boston.craigslist.org/gbs/lbg/7527770459.html,2 Movers Needed in East Boston ASAP,Boston,,True,30.0,hourly
859,859,2022-08-30T13:41:19.000Z,https://boston.craigslist.org/nos/lbg/7527750217.html,lifetime shed assemble walls and floor is up need finished i have 0 patience,Peabody,,True,,lump
860,860,2022-08-30T12:52:03.000Z,https://boston.craigslist.org/gbs/lbg/7527734143.html,Home maintenance / Carpenter,Braintree,,True,22.5,lump
861,861,2022-08-30T12:29:10.000Z,https://boston.craigslist.org/bmw/lbg/7527728312.html,Looking for help to load truck 8/30/22,metro west,,True,22.5,hourly
862,862,2022-08-30T11:49:46.000Z,https://boston.craigslist.org/nos/dmg/7527720093.html,"Clean / shop / general help ( for my ""older"" parents ) $25/hr",Danvers,,True,25.0,hourly
863,863,2022-08-30T11:41:48.000Z,https://boston.craigslist.org/gbs/crg/7527718801.html,Content Creator,Somerville,,True,250.0,lump
864,864,2022-08-30T11:35:37.000Z,https://boston.craigslist.org/bmw/lbg/7527717820.html,long haul deliveries with 26' box truck,anywhere,,True,1.5,lump
865,865,2022-08-30T10:01:08.000Z,https://boston.craigslist.org/gbs/lbg/7527707992.html,Earn $315 this week with your opinions,Boston,,True,315.0,weekly
866,866,2022-08-30T04:31:55.000Z,https://boston.craigslist.org/gbs/tlg/7527684030.html,Foot Model Wanted,Boston,,True,,lump
867,867,2022-08-30T03:50:53.000Z,https://boston.craigslist.org/sob/dmg/7527678023.html,Temporary housing for my dog while I get an apartment,Norton,,True,200.0,lump
868,868,2022-08-30T03:31:54.000Z,https://boston.craigslist.org/nwb/dmg/7527674985.html,Housekeeper with experience,ANDOVER,,True,25.0,hourly
869,869,2022-08-30T03:26:41.000Z,https://boston.craigslist.org/gbs/tlg/7527674102.html,Female Fitness Model Needed,Brookline,,True,150.0,lump
870,870,2022-08-30T03:17:28.000Z,https://boston.craigslist.org/gbs/crg/7527672563.html,Professional Portrait Photographer for Online Dating Portraits,Boston and surroundings,,True,200.0,lump
871,871,2022-08-30T01:17:22.000Z,https://boston.craigslist.org/nos/lbg/7527644942.html,General Labor (P/T),North Shore,,True,18.0,hourly
872,872,2022-08-30T01:17:16.000Z,https://boston.craigslist.org/sob/crg/7527644903.html,I Need a Band to Help Me Record Demos,North Easton,,True,,lump
873,873,2022-08-30T01:16:27.000Z,https://boston.craigslist.org/gbs/lbg/7527644663.html,"📦 professional movers, Excellent pay $35/hr. + tip potential",boston,,True,35.0,hourly
874,874,2022-08-30T01:06:53.000Z,https://boston.craigslist.org/sob/lbg/7527641902.html,"📦 Looking for Professional Movers, Excellent pay + Tip Potential",Boston area,,True,35.0,hourly
875,875,2022-08-29T22:13:41.000Z,https://boston.craigslist.org/nos/lbg/7527581550.html,Moving a futon,north shore,,True,,daily
876,876,2022-08-29T21:33:13.000Z,https://boston.craigslist.org/sob/lbg/7527564950.html,Need moving helpers - good for college students - get paid to work out,South oof Boston,,True,25.0,hourly
877,877,2022-08-29T20:08:51.000Z,https://boston.craigslist.org/gbs/lbg/7527525712.html,Handyman and Appliance Pros Needed | Paid Daily,Boston and surrounding areas,,True,,hourly
878,878,2022-08-29T20:08:00.000Z,https://boston.craigslist.org/sob/tlg/7527525244.html,Keyboardist and bass player,Brockton,,True,100.0,hourly
879,879,2022-08-29T19:52:34.000Z,https://boston.craigslist.org/gbs/cpg/7527517534.html,Online Course Sales,World Wide,,True,50.0,lump
880,880,2022-08-29T19:48:15.000Z,https://boston.craigslist.org/gbs/lbg/7527515404.html,"Choose your Construction Shifts. Make up to $25/hr, get paid fast!",boston/cambridge/brookline,,True,25.0,hourly
881,881,2022-08-29T19:43:05.000Z,https://boston.craigslist.org/gbs/cpg/7527512842.html,CASH for your opinions!,Boston,,True,175.0,lump
882,882,2022-08-29T18:11:24.000Z,https://boston.craigslist.org/gbs/lbg/7527465603.html,Looking for 2 guys to move furniture from one location to another ASAP,boston/cambridge/brookline,,True,800.0,lump
883,883,2022-08-29T17:18:29.000Z,https://boston.craigslist.org/gbs/crg/7527436911.html,Earn $30/hr as a Real Estate Photographer,Boston,,True,30.0,hourly
884,884,2022-08-29T16:59:09.000Z,https://boston.craigslist.org/nos/lbg/7527305526.html,WE ARE LOOKING FOR A CONTRACTOR AND A PAINTER- private home,Peabody,,True,,hourly
885,885,2022-08-29T16:58:51.000Z,https://boston.craigslist.org/gbs/dmg/7527425704.html,Anyone know great contractors/tradesmen? Earn $500/connection,boston/cambridge/brookline,,True,500.0,lump
886,886,2022-08-29T16:58:37.000Z,https://boston.craigslist.org/gbs/lbg/7527425591.html,$500 to try new platform – licensed contractor and tradesmen,boston/cambridge/brookline,,True,500.0,lump
887,887,2022-08-29T16:28:17.000Z,https://boston.craigslist.org/gbs/lbg/7527408919.html,MGH MRI Study on Emotional Experience,"Boston, MA",,True,70.0,hourly
888,888,2022-08-29T15:36:45.000Z,https://boston.craigslist.org/gbs/tlg/7527380526.html,"The most fun work at live events! 50,400 real gigs, $20-$40 per hr",Greater Boston area,,True,30.0,hourly
889,889,2022-08-29T15:20:59.000Z,https://boston.craigslist.org/nwb/lbg/7527372016.html,"Log Splitting, Landscaping,NearGreenLineRiverside",Weston,,True,20.0,hourly
890,890,2022-08-29T14:54:19.000Z,https://boston.craigslist.org/gbs/dmg/7527358520.html,Are you living with trauma?,Boston,,True,280.0,lump
891,891,2022-08-29T14:48:41.000Z,https://boston.craigslist.org/gbs/dmg/7527355800.html,Puls Appliance Repair Technician (1+ Year Experience) - Work When You,01730,,True,4060.0,weekly
892,892,2022-08-29T13:34:30.000Z,https://boston.craigslist.org/gbs/crg/7527323140.html,Experienced graphic designer needed for social media ads,newton ma,,True,,hourly
893,893,2022-08-29T12:43:37.000Z,https://boston.craigslist.org/bmw/lbg/7527306249.html,Helper for my senior Dad - Change a lightbulb,Sudbury,,True,20.0,hourly
894,894,2022-08-29T12:41:41.000Z,https://boston.craigslist.org/gbs/dmg/7527305775.html,House Cleaner Wanted Special Bonus!!!!,Newton,,True,,daily
895,895,2022-08-29T12:08:35.000Z,https://boston.craigslist.org/gbs/lbg/7527297652.html,Need mover today. $25 an hour,01864,,True,25.0,hourly
896,896,2022-08-29T10:34:20.000Z,https://boston.craigslist.org/bmw/crg/7527284291.html,Make $50/hr Participating in Paid Product and Taste Tests!,Natick,,True,50.0,hourly
897,897,2022-08-29T10:33:56.000Z,https://boston.craigslist.org/bmw/evg/7527284256.html,Make $50/hr Participating in Paid Taste Product and Tests!,"Natick, MA",,True,50.0,hourly
898,898,2022-08-29T10:33:27.000Z,https://boston.craigslist.org/bmw/dmg/7527284202.html,Make $50/hr Participating in Paid Product and Taste Tests!,"Natick, MA",,True,50.0,hourly
899,899,2022-08-29T08:20:41.000Z,https://boston.craigslist.org/gbs/lbg/7527276109.html,Driver Wanted,Boston,,True,,lump
900,900,2022-08-29T06:09:00.000Z,https://boston.craigslist.org/gbs/cwg/7527268867.html,🔎💡 Diagnosed with PTSD or Depression? Join this Study-Up to $560🔎💡,"Boston, MA",,True,560.0,lump
901,901,2022-08-29T06:07:21.000Z,https://boston.craigslist.org/gbs/evg/7527268740.html,🔎💡 Diagnosed with PTSD or Depression? Join this Study-Up to $560🔎💡,"Boston, MA",,True,560.0,lump
902,902,2022-08-29T06:06:28.000Z,https://boston.craigslist.org/gbs/dmg/7527268685.html,🔎💡 Diagnosed with PTSD or Depression? Join this Study-Up to $560🔎💡,"Boston, MA",,True,560.0,lump
903,903,2022-08-29T00:01:40.000Z,https://boston.craigslist.org/gbs/lbg/7527201283.html,$40 for 2 hours of Labor 8am-10am,boston/cambridge/brookline,,True,40.0,hourly
904,904,2022-08-28T23:42:46.000Z,https://boston.craigslist.org/gbs/lbg/7527195570.html,Reliable Painter,Boston and surrounding areas,,True,,lump
905,905,2022-08-28T23:34:10.000Z,https://boston.craigslist.org/bmw/lbg/7527192845.html,Helper Wanted,Waltham,,True,21.5,hourly
906,906,2022-08-28T21:21:25.000Z,https://boston.craigslist.org/gbs/dmg/7527147331.html,Yelp Review Wanted,MA,,True,10.0,lump
907,907,2022-08-28T17:42:05.000Z,https://boston.craigslist.org/sob/lbg/7527057857.html,Move to Maine MOVERS WANTED ( place to live ),Windham,,True,21.0,lump
908,908,2022-08-28T17:40:16.000Z,https://boston.craigslist.org/nos/lbg/7527057040.html,North Andover: Moving Help needed - Monday,North Andover,,True,100.0,lump
909,909,2022-08-28T17:24:09.000Z,https://boston.craigslist.org/gbs/evg/7527049984.html,Light DJ/emcee work needed for small wedding,Boston,,True,200.0,hourly
910,910,2022-08-28T17:12:13.000Z,https://boston.craigslist.org/gbs/lbg/7527044723.html,Trash pickup. Need it removed tomorrow,Bedford ma,,True,,lump
911,911,2022-08-28T17:02:27.000Z,https://boston.craigslist.org/nwb/cpg/7527040459.html,Google ads expert wanted.,Pepperell,,True,,lump
912,912,2022-08-28T15:56:22.000Z,https://boston.craigslist.org/nwb/dmg/7527012410.html,Move out cleaner . For empty house,Fort Lauderdale,,True,200.0,lump
913,913,2022-08-28T15:35:54.000Z,https://boston.craigslist.org/nwb/lbg/7527004324.html,Junk Removal jobs that can make you some fast money,Northwest Boston,,True,,hourly
914,914,2022-08-28T15:35:30.000Z,https://boston.craigslist.org/nos/lbg/7527004167.html,Junk Removal jobs that can make you some fast money,North Shore,,True,,hourly
915,915,2022-08-28T15:35:04.000Z,https://boston.craigslist.org/bmw/lbg/7527004009.html,Junk Removal jobs that can make you some fast money,Metro West,,True,,hourly
916,916,2022-08-28T15:34:28.000Z,https://boston.craigslist.org/sob/lbg/7527003761.html,Junk Removal jobs that can make you some fast money,South Shore,,True,,hourly
917,917,2022-08-28T14:35:20.000Z,https://boston.craigslist.org/bmw/dmg/7526981247.html,Looking for someone to help clean today,Newton Lower Falls,,True,20.0,hourly
918,918,2022-08-28T14:26:56.000Z,https://boston.craigslist.org/sob/tlg/7526978302.html,PIE MODELS WANTED $200,Foxboro/Mansfield Area,,True,200.0,lump
919,919,2022-08-28T14:13:38.000Z,https://boston.craigslist.org/bmw/dmg/7526974004.html,Drive Families In Metrowest!,Marlboro/Framingham/Hopkinton,,True,25.0,hourly
920,920,2022-08-28T12:36:21.000Z,https://boston.craigslist.org/sob/lbg/7526947128.html,Monday - Yard work - shovel dirt into trailer,Milton,,True,20.0,hourly
921,921,2022-08-28T12:15:20.000Z,https://boston.craigslist.org/gbs/dmg/7526943042.html,I will give you $50 if you know a good personal chef,Cambridge,,True,50.0,lump
922,922,2022-08-28T07:02:20.000Z,https://boston.craigslist.org/nos/evg/7526920364.html,EVENT STAFF/PARTY ACCOMMODATOR NEEDED IMMEDIATELY!!!,Concord,,True,30.0,hourly
923,923,2022-08-28T06:59:44.000Z,https://boston.craigslist.org/sob/evg/7526920184.html,EVENT STAFF/PARTY ACCOMMODATOR NEEDED IMMEDIATELY!!!,Sharon,,True,30.0,hourly
924,924,2022-08-28T06:57:24.000Z,https://boston.craigslist.org/bmw/evg/7526920072.html,EVENT STAFF/PARTY ACCOMMODATOR NEEDED IMMEDIATELY!!!,Newton,,True,30.0,hourly
925,925,2022-08-28T06:52:51.000Z,https://boston.craigslist.org/gbs/crg/7526919802.html,Sales agent - could earn up to $450/day,Boston,,True,450.0,daily
926,926,2022-08-28T06:04:28.000Z,https://boston.craigslist.org/gbs/dmg/7526916451.html,Maid cleaning,Boston,,True,50.0,hourly
927,927,2022-08-28T02:04:49.000Z,https://boston.craigslist.org/bmw/dmg/7526882934.html,Focus Group on Commercial & Residential Safety Alarms,"Boston, MA",,True,75.0,lump
928,928,2022-08-27T23:09:42.000Z,https://boston.craigslist.org/sob/lbg/7526836100.html,body person to work on classic car in my shop no rust work,west bridgewater massachusetts,,True,47.5,hourly
929,929,2022-08-27T22:48:26.000Z,https://boston.craigslist.org/gbs/evg/7526828953.html,High End Wedding Videographer Wanted for Ongoing Work - $200/hr,boston/cambridge/brookline,,True,200.0,hourly
930,930,2022-08-27T21:30:50.000Z,https://boston.craigslist.org/bmw/lbg/7526800665.html,Gardening helpers needed,Sudbury,,True,18.5,hourly
931,931,2022-08-27T17:11:07.000Z,https://boston.craigslist.org/sob/lbg/7526679382.html,Hingham - Labor Needed 2 Hours - Saturday 8/27 @ 3 PM,south shore,,True,25.0,hourly
932,932,2022-08-27T15:34:58.000Z,https://boston.craigslist.org/sob/lbg/7526630462.html,Paid Study For Volunteers 65 Y.O. And Older,Boston,,True,,lump
933,933,2022-08-27T14:33:42.000Z,https://boston.craigslist.org/gbs/evg/7526601595.html,Street Team Promo for Hip Hop Concert,"Boston,",,True,20.0,hourly
934,934,2022-08-27T14:17:45.000Z,https://boston.craigslist.org/gbs/dmg/7526594798.html,">>> Elder care, daytime nursing","Brookline, BU Campus area",,True,20.0,hourly
935,935,2022-08-27T13:26:51.000Z,https://boston.craigslist.org/nwb/lbg/7526575173.html,Experienced movers needed this morning at 11:00 a.m.,"Hudson, NH",,True,22.0,hourly
936,936,2022-08-27T11:48:22.000Z,https://boston.craigslist.org/gbs/lbg/7526550552.html,"Labor and a Truck - 2-3 Hours @ 9 A.M - Saturday 8/27 - Boston, MA",boston/cambridge/brookline,,True,100.0,lump
937,937,2022-08-27T11:02:05.000Z,https://boston.craigslist.org/gbs/dmg/7526544163.html,Focus Group for Pregnant Moms & New Parents,"Boston, MA",,True,200.0,lump
938,938,2022-08-27T10:42:35.000Z,https://boston.craigslist.org/bmw/lbg/7526542209.html,Painters wanted,Framingham,,True,20.0,hourly
